"eco_code","species","latitude","longitude","source","Temperatur","Moisture","Landcover","Landforms","Climate_Re","Red","Green","Blue","W_Ecosystm","color","elevation","tmax_mean_c","prec_mean_annual","NDVI"
103,"Dactylorhiza sambucina",46.1266721667,7.0819,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",630,12.9038461538462,76.6923076923077,0.202736584472656
103,"Dactylorhiza sambucina",46.1275056833,7.0836357,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",566,14.4576923076924,73.6153846153846,0.201534143066406
103,"Dactylorhiza sambucina",46.1257816667,7.0797766667,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",570,12.9038461538462,76.6923076923077,0.202736584472656
103,"Dactylorhiza sambucina",46.1254123,7.079588,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",570,12.9038461538462,76.6923076923077,0.202736584472656
103,"Dactylorhiza sambucina",46.1300766,7.0828852,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",751,12.9038461538462,76.6923076923077,0.178467761230469
103,"Dactylorhiza sambucina",46.1300321999,7.082802,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",751,12.9038461538462,76.6923076923077,0.178467761230469
103,"Dactylorhiza sambucina",46.1260823899,7.08118309,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",630,12.9038461538462,76.6923076923077,0.202736584472656
103,"Dactylorhiza sambucina",46.1304086899,7.08353897,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",751,14.4576923076924,73.6153846153846,0.178467761230469
103,"Dactylorhiza sambucina",46.1304130001,7.0835466,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",751,14.4576923076924,73.6153846153846,0.178467761230469
103,"Dactylorhiza sambucina",46.1300321999,7.082802,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",751,12.9038461538462,76.6923076923077,0.178467761230469
103,"Bombus terrestris",47.3233416667,8.5938783333,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",519,14.6192307692308,74.5384615384615,0.283865063476562
103,"Dactylorhiza sambucina",46.1300679,7.082872,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",751,12.9038461538462,76.6923076923077,0.178467761230469
103,"Dactylorhiza sambucina",46.1304073799,7.08353794,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",751,14.4576923076924,73.6153846153846,0.178467761230469
103,"Dactylorhiza sambucina",46.12623417,7.08152783,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",630,12.9038461538462,76.6923076923077,0.202736584472656
103,"Dactylorhiza sambucina",46.12499,7.079582,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",570,12.9038461538462,76.6923076923077,0.249126806640625
103,"Dactylorhiza sambucina",46.12610352,7.08130977,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",630,12.9038461538462,76.6923076923077,0.202736584472656
103,"Dactylorhiza sambucina",46.12498982,7.0795857,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",570,12.9038461538462,76.6923076923077,0.249126806640625
103,"Dactylorhiza sambucina",46.12497043,7.07854113,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",625,12.9038461538462,76.6923076923077,0.249130444335938
103,"Dactylorhiza sambucina",46.12920997,7.08512634,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",683,14.4576923076924,73.6153846153846,0.178467761230469
103,"Dactylorhiza sambucina",46.12849456,7.08534256,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",683,14.4576923076924,73.6153846153846,0.201532373046875
103,"Dactylorhiza sambucina",46.1258657,7.07990125,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",696,12.9038461538462,76.6923076923077,0.202736584472656
103,"Dactylorhiza sambucina",46.12920893,7.08512336,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",683,14.4576923076924,73.6153846153846,0.178467761230469
103,"Dactylorhiza sambucina",46.12608094,7.08117213,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",630,12.9038461538462,76.6923076923077,0.202736584472656
103,"Dactylorhiza sambucina",46.13976317,7.05136159,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",482,14.9653846153847,75.5384615384615,0.262907006835937
103,"Dactylorhiza sambucina",46.12641091,7.08170459,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",630,12.9038461538462,76.6923076923077,0.202736584472656
103,"Dactylorhiza sambucina",46.13974519,7.05130018,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",482,14.9653846153847,75.5384615384615,0.262907006835937
103,"Dactylorhiza sambucina",46.1264141599,7.0817078299,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",630,12.9038461538462,76.6923076923077,0.202736584472656
103,"Dactylorhiza sambucina",46.1292060999,7.0851153,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",683,14.4576923076924,73.6153846153846,0.178467761230469
103,"Dactylorhiza sambucina",46.1291968,7.085093,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",683,14.4576923076924,73.6153846153846,0.178467761230469
103,"Dactylorhiza sambucina",46.12916,7.085005,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",683,14.4576923076924,73.6153846153846,0.201534143066406
103,"Dactylorhiza sambucina",46.12507686,7.08031383,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",570,12.9038461538462,76.6923076923077,0.202736584472656
103,"Dactylorhiza sambucina",46.1291075699,7.08487443,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",683,14.4576923076924,73.6153846153846,0.201534143066406
103,"Dactylorhiza sambucina",46.1291064301,7.08485957,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",683,14.4576923076924,73.6153846153846,0.201534143066406
103,"Dactylorhiza sambucina",46.12848856,7.08533465,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",683,14.4576923076924,73.6153846153846,0.201532373046875
103,"Dactylorhiza sambucina",46.12851145,7.08535485,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",683,14.4576923076924,73.6153846153846,0.201532373046875
103,"Dactylorhiza sambucina",46.12851896,7.08536085,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",683,14.4576923076924,73.6153846153846,0.201532373046875
103,"Dactylorhiza sambucina",46.1291202,7.0827388001,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",751,12.9038461538462,76.6923076923077,0.201534143066406
103,"Dactylorhiza sambucina",46.1291213299,7.0826201101,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",751,12.9038461538462,76.6923076923077,0.201534143066406
103,"Dactylorhiza sambucina",46.12608875,7.08123133,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",630,12.9038461538462,76.6923076923077,0.202736584472656
103,"Dactylorhiza sambucina",46.1286510101,7.08548418,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",683,14.4576923076924,73.6153846153846,0.201532373046875
103,"Bombus terrestris",46.4008366667,6.1941616667,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",493,14.7807692307692,96.5384615384615,0.13452802734375
103,"Dactylorhiza sambucina",46.12608672,7.08121598,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",630,12.9038461538462,76.6923076923077,0.202736584472656
103,"Bombus terrestris",47.3273053476,7.9738697848,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",494,14.0807692307692,79.3076923076923,0.167107214355469
103,"Dactylorhiza sambucina",46.1286215244,7.0873056146,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",620,14.4576923076924,73.6153846153846,0.201532373046875
103,"Dactylorhiza sambucina",46.1249583333,7.0797,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",570,12.9038461538462,76.6923076923077,0.249126806640625
103,"Dactylorhiza sambucina",46.13007628,7.08288492,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",751,12.9038461538462,76.6923076923077,0.178467761230469
103,"Dactylorhiza sambucina",46.12636353,7.0816448901,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",630,12.9038461538462,76.6923076923077,0.202736584472656
103,"Dactylorhiza sambucina",46.1291917199,7.0850431,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",683,14.4576923076924,73.6153846153846,0.178467761230469
103,"Dactylorhiza sambucina",46.1291830201,7.08503183,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",683,14.4576923076924,73.6153846153846,0.178467761230469
103,"Dactylorhiza sambucina",46.1291823899,7.08502787,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",683,14.4576923076924,73.6153846153846,0.178467761230469
103,"Dactylorhiza sambucina",46.12632807,7.08162749,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",630,12.9038461538462,76.6923076923077,0.202736584472656
103,"Dactylorhiza sambucina",46.12632409,7.0816255301,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",630,12.9038461538462,76.6923076923077,0.202736584472656
103,"Dactylorhiza sambucina",46.1263213,7.0816230001,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",630,12.9038461538462,76.6923076923077,0.202736584472656
103,"Dactylorhiza sambucina",46.12601694,7.08062341,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",696,12.9038461538462,76.6923076923077,0.202736584472656
103,"Dactylorhiza sambucina",46.1291307001,7.08492301,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",683,14.4576923076924,73.6153846153846,0.201534143066406
103,"Dactylorhiza sambucina",46.12498991,7.07958385,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",570,12.9038461538462,76.6923076923077,0.249126806640625
103,"Dactylorhiza sambucina",46.1291742299,7.08277916,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",751,12.9038461538462,76.6923076923077,0.178467761230469
103,"Dactylorhiza sambucina",46.1291583599,7.0827894,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",751,12.9038461538462,76.6923076923077,0.201534143066406
103,"Dactylorhiza sambucina",46.12608188,7.08117925,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",630,12.9038461538462,76.6923076923077,0.202736584472656
103,"Dactylorhiza sambucina",46.12919583,7.08259519,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",751,12.9038461538462,76.6923076923077,0.178467761230469
103,"Dactylorhiza sambucina",46.46933667,6.10692783,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",1299,9.82692307692309,135.615384615385,0.38843173828125
103,"Dactylorhiza sambucina",46.442905,6.09114167,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",1249,10.2653846153847,140.846153846154,0.457326953125
103,"Dactylorhiza sambucina",46.124989,7.07960233,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",570,12.9038461538462,76.6923076923077,0.249126806640625
103,"Dactylorhiza sambucina",46.1292083,7.08512157,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",683,14.4576923076924,73.6153846153846,0.178467761230469
103,"Dactylorhiza sambucina",46.12498882,7.07960603,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",570,12.9038461538462,76.6923076923077,0.249126806640625
103,"Dactylorhiza sambucina",46.12920642,7.08511619,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",683,14.4576923076924,73.6153846153846,0.178467761230469
103,"Dactylorhiza sambucina",46.126066,7.0811094099,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",696,12.9038461538462,76.6923076923077,0.202736584472656
103,"Dactylorhiza sambucina",46.12992822,7.08206689,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",751,12.9038461538462,76.6923076923077,0.167194421386719
103,"Dactylorhiza sambucina",46.468625,6.1057555,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",1299,9.82692307692309,135.615384615385,0.388433447265625
103,"Dactylorhiza sambucina",46.47105833,6.1066195,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",1296,9.82692307692309,135.615384615385,0.399993579101563
103,"Dactylorhiza sambucina",46.12713149,7.0827006599,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",630,12.9038461538462,76.6923076923077,0.201534143066406
103,"Dactylorhiza sambucina",46.12606162,7.08109339,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",696,12.9038461538462,76.6923076923077,0.202736584472656
103,"Dactylorhiza sambucina",46.12993424,7.08217076,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",751,12.9038461538462,76.6923076923077,0.167194421386719
103,"Dactylorhiza sambucina",46.129931,7.082218,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",751,12.9038461538462,76.6923076923077,0.167194421386719
103,"Dactylorhiza sambucina",46.1299308001,7.0822202,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",751,12.9038461538462,76.6923076923077,0.167194421386719
103,"Dactylorhiza sambucina",46.12604875,7.08104641,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",696,12.9038461538462,76.6923076923077,0.202736584472656
103,"Dactylorhiza sambucina",46.12604778,7.08104285,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",696,12.9038461538462,76.6923076923077,0.202736584472656
103,"Dactylorhiza sambucina",46.12998011,7.08263556,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",751,12.9038461538462,76.6923076923077,0.178467761230469
103,"Dactylorhiza sambucina",46.12998089,7.08263644,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",751,12.9038461538462,76.6923076923077,0.178467761230469
103,"Dactylorhiza sambucina",46.1258861667,7.0797138333,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",696,12.9038461538462,76.6923076923077,0.202736584472656
103,"Dactylorhiza sambucina",46.12602562,7.0807890701,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",696,12.9038461538462,76.6923076923077,0.202736584472656
103,"Dactylorhiza sambucina",46.1260235,7.0807154999,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",696,12.9038461538462,76.6923076923077,0.202736584472656
103,"Dactylorhiza sambucina",46.12608477,7.08120118,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",630,12.9038461538462,76.6923076923077,0.202736584472656
103,"Dactylorhiza sambucina",46.1255083333,7.0795277778,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",570,12.9038461538462,76.6923076923077,0.202736584472656
103,"Dactylorhiza sambucina",46.3361133333,7.656725,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",1775,6.69615384615389,106.307692307692,0.54258896484375
103,"Bombus terrestris",46.5038376997,6.4767421,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",404,14.8192307692308,95.7692307692308,0.22450380859375
103,"Dactylorhiza sambucina",46.1300679,7.082872,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",751,12.9038461538462,76.6923076923077,0.178467761230469
103,"Dactylorhiza sambucina",46.1300754401,7.08288416,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",751,12.9038461538462,76.6923076923077,0.178467761230469
103,"Dactylorhiza sambucina",46.13007575,7.08288445,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",751,12.9038461538462,76.6923076923077,0.178467761230469
103,"Dactylorhiza sambucina",46.13040956,7.08353966,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",751,14.4576923076924,73.6153846153846,0.178467761230469
103,"Dactylorhiza sambucina",46.13007628,7.08288492,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",751,12.9038461538462,76.6923076923077,0.178467761230469
103,"Dactylorhiza sambucina",46.1281952355,7.0837150188,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",566,14.4576923076924,73.6153846153846,0.201534143066406
103,"Dactylorhiza sambucina",46.12918083,7.08501798,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",683,14.4576923076924,73.6153846153846,0.178467761230469
103,"Dactylorhiza sambucina",46.12913246,7.08491648,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",683,14.4576923076924,73.6153846153846,0.201534143066406
103,"Dactylorhiza sambucina",46.13040344,7.08353484,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",751,14.4576923076924,73.6153846153846,0.178467761230469
103,"Dactylorhiza sambucina",46.1998922999,7.0046024951,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",421,15.6576923076923,82.8461538461538,0.298167626953125
103,"Dactylorhiza sambucina",46.1255944444,7.0794444444,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",570,12.9038461538462,76.6923076923077,0.202736584472656
103,"Dactylorhiza sambucina",46.13040956,7.08353966,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",751,14.4576923076924,73.6153846153846,0.178467761230469
103,"Dactylorhiza sambucina",46.1304130001,7.0835466,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",751,14.4576923076924,73.6153846153846,0.178467761230469
103,"Dactylorhiza sambucina",46.1285022201,7.08534722,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",683,14.4576923076924,73.6153846153846,0.201532373046875
103,"Dactylorhiza sambucina",46.12498932,7.07959586,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",570,12.9038461538462,76.6923076923077,0.249126806640625
103,"Dactylorhiza sambucina",46.11843,7.08292,"gbif","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",451,15.2500000000001,71,0.353284741210938
103,"Dactylorhiza sambucina",46.12920924,7.08512425,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",683,14.4576923076924,73.6153846153846,0.178467761230469
103,"Dactylorhiza sambucina",46.12601367,7.0809387401,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",696,12.9038461538462,76.6923076923077,0.202736584472656
103,"Dactylorhiza sambucina",46.1283862799,7.08524469,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",683,14.4576923076924,73.6153846153846,0.201534143066406
103,"Bombus terrestris",47.3069858425,7.8305690683,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",426,14.7192307692308,72.5384615384615,0.19103544921875
103,"Bombus terrestris",46.9927633333,7.46697,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",566,14.1576923076923,73.2307692307692,0.143191882324219
103,"Bombus terrestris",47.5986705229,9.0350794418,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",433,14.35,61.3846153846154,0.21449453125
103,"Dactylorhiza sambucina",46.1299308001,7.0822202,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",751,12.9038461538462,76.6923076923077,0.167194421386719
103,"Dactylorhiza sambucina",46.13978164,7.05111039,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",482,14.9653846153847,75.5384615384615,0.262907006835937
103,"Bombus terrestris",46.7929229736,7.156150341,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",629,13.8961538461539,78.3076923076923,0.169136572265625
103,"Dactylorhiza sambucina",46.12998011,7.08263556,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",751,12.9038461538462,76.6923076923077,0.178467761230469
103,"Dactylorhiza sambucina",46.12508094,7.0803330001,"inat","Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist",33,102,5,"Cool Temperate Moist Cropland on Mountains","#216605",570,12.9038461538462,76.6923076923077,0.202736584472656
