"eco_code","species","latitude","longitude","source","Temperatur","Moisture","Landcover","Landforms","Climate_Re","Red","Green","Blue","W_Ecosystm","color","elevation"
107,"Dactylorhiza sambucina",45.8990783333,7.1118945,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2119
107,"Dactylorhiza sambucina",46.2824668884,8.486700058,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1398
107,"Dactylorhiza sambucina",46.12,7.14,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",592
107,"Dactylorhiza sambucina",46.12951744,7.0806574901,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",839
107,"Dactylorhiza sambucina",46.12951182,7.0806524,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",839
107,"Bombus terrestris",46.37658,8.02565,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1905
107,"Dactylorhiza sambucina",46.12890397,7.08148886,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",751
107,"Bombus terrestris",46.3487756898,7.0705884473,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1290
107,"Bombus terrestris",46.9868749486,8.3991890028,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",703
107,"Bombus terrestris",47.112,8.7768083333,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",896
107,"Dactylorhiza sambucina",46.376570913,8.0256498232,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1905
107,"Dactylorhiza sambucina",46.5204,8.31829,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1600
107,"Dactylorhiza sambucina",46.4930348374,8.2797407059,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1364
107,"Dactylorhiza sambucina",46.5106166667,8.3093533333,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1387
107,"Dactylorhiza sambucina",46.12,7.14,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",592
107,"Dactylorhiza sambucina",46.1295283299,7.08078667,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",839
107,"Bombus terrestris",46.8308830261,9.4421510696,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",597
107,"Dactylorhiza sambucina",46.29813,7.86044,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",683
107,"Dactylorhiza sambucina",46.129446,7.0805829999,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",839
107,"Dactylorhiza sambucina",46.4114083333,7.77003,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2006
107,"Dactylorhiza sambucina",46.4118161768,7.7687704619,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2006
107,"Dactylorhiza sambucina",46.1294904899,7.08063307,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",839
107,"Dactylorhiza sambucina",46.4934237209,8.3512898628,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1692
107,"Dactylorhiza sambucina",46.1816508527,6.8747591972,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1073
107,"Dactylorhiza sambucina",46.12888888,7.0814649099,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",751
107,"Dactylorhiza sambucina",46.4624159096,8.9230465757,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",806
107,"Bombus terrestris",46.7800944444,8.3212305556,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2003
107,"Dactylorhiza sambucina",46.4988866667,8.28723,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1348
107,"Bombus terrestris",47.2084649259,8.9843279798,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",404
107,"Bombus terrestris",47.155802233,8.2977901027,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",504
107,"Dactylorhiza sambucina",46.3837866667,8.0949528333,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1340
107,"Bombus terrestris",46.2925590212,7.0290642936,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1060
107,"Bombus terrestris",46.6916682,7.6623790997,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",629
107,"Dactylorhiza sambucina",46.12948825,7.08063104,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",839
107,"Bombus terrestris",47.5736990813,8.5400519665,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",411
107,"Bombus terrestris",47.1120028333,8.7769916667,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",896
107,"Dactylorhiza sambucina",46.1063361111,7.9165166667,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1967
107,"Dactylorhiza sambucina",46.128206,7.148275,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",602
107,"Bombus terrestris",46.6861893,7.8575267,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",559
107,"Dactylorhiza sambucina",46.12950846,7.08064935,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",839
107,"Dactylorhiza sambucina",46.4115287004,7.7666335098,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2040
107,"Bombus terrestris",46.6803333333,7.6634666667,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",654
107,"Dactylorhiza sambucina",46.2437484961,8.0300146246,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",2036
107,"Dactylorhiza sambucina",46.3247855312,7.7028987181,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1447
108,"Bombus terrestris",46.2054866667,6.1275445,"inat","Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",412
108,"Bombus terrestris",46.5152499663,6.5394327097,"inat","Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",393
108,"Bombus terrestris",46.2822716667,6.1583166667,"inat","Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",415
108,"Bombus terrestris",47.4216201869,8.507564439,"inat","Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",449
108,"Bombus terrestris",47.4498595895,8.5289311568,"inat","Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",448
108,"Bombus terrestris",47.4486783333,8.58578,"inat","Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",444
108,"Bombus terrestris",46.9682189047,7.1955685212,"inat","Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",459
108,"Bombus terrestris",47.1055755615,7.3380408287,"inat","Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",436
108,"Bombus terrestris",46.1750030517,6.0603494642,"inat","Cool Temperate","Moist","Settlement","Hills","Cool Temperate Moist",67,109,14,"Cool Temperate Moist Settlement on Hills","#436D0E",438
110,"Bombus terrestris",47.6625750064,8.7449133396,"inat","Cool Temperate","Moist","Cropland","Hills","Cool Temperate Moist",33,144,30,"Cool Temperate Moist Cropland on Hills","#21901E",422
110,"Bombus terrestris",46.2038869873,6.0856943348,"inat","Cool Temperate","Moist","Cropland","Hills","Cool Temperate Moist",33,144,30,"Cool Temperate Moist Cropland on Hills","#21901E",393
110,"Bombus terrestris",47.45483,8.61548333,"inat","Cool Temperate","Moist","Cropland","Hills","Cool Temperate Moist",33,144,30,"Cool Temperate Moist Cropland on Hills","#21901E",506
110,"Bombus terrestris",47.0862279561,7.5214102864,"inat","Cool Temperate","Moist","Cropland","Hills","Cool Temperate Moist",33,144,30,"Cool Temperate Moist Cropland on Hills","#21901E",497
110,"Bombus terrestris",46.2258397761,6.145103462,"inat","Cool Temperate","Moist","Cropland","Hills","Cool Temperate Moist",33,144,30,"Cool Temperate Moist Cropland on Hills","#21901E",395
110,"Bombus terrestris",46.9226528185,6.9759574035,"inat","Cool Temperate","Moist","Cropland","Hills","Cool Temperate Moist",33,144,30,"Cool Temperate Moist Cropland on Hills","#21901E",500
110,"Bombus terrestris",47.5765371244,7.6536076323,"inat","Cool Temperate","Moist","Cropland","Hills","Cool Temperate Moist",33,144,30,"Cool Temperate Moist Cropland on Hills","#21901E",319
110,"Bombus terrestris",46.2798366667,6.1539833333,"inat","Cool Temperate","Moist","Cropland","Hills","Cool Temperate Moist",33,144,30,"Cool Temperate Moist Cropland on Hills","#21901E",413
113,"Bombus terrestris",47.3192022,8.51287,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",519
113,"Bombus terrestris",46.97489,7.1954365,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",452
113,"Bombus terrestris",47.3694534302,7.3456392288,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",464
113,"Bombus terrestris",46.5137034079,6.6249506957,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",415
113,"Bombus terrestris",47.3938811433,7.858587382,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",566
113,"Bombus terrestris",47.4317216667,9.1343971667,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",558
113,"Bombus terrestris",47.3211306784,8.5826788576,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",436
113,"Bombus terrestris",47.3868721251,8.4222888574,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",408
113,"Bombus terrestris",47.1522531,7.4039324,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",433
113,"Dactylorhiza sambucina",46.125232,7.0819213799,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",534
113,"Dactylorhiza sambucina",46.125232,7.08192314,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",534
113,"Bombus terrestris",46.9393016,7.4336878997,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",531
113,"Bombus terrestris",47.4131631555,8.5590443015,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",427
113,"Bombus terrestris",47.1395743,7.3747968,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",427
113,"Dactylorhiza sambucina",46.1252416,7.0819701999,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",534
113,"Bombus terrestris",47.3462,8.285475,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",428
113,"Bombus terrestris",47.3583965299,8.5622595996,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",446
113,"Bombus terrestris",47.4379833333,9.1371305,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",536
113,"Bombus terrestris",47.4050216667,8.5609216667,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",441
113,"Bombus terrestris",47.3212838016,8.5817984162,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",419
113,"Bombus terrestris",47.35975,8.2671333333,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",408
113,"Dactylorhiza sambucina",46.08089,7.147573,"gbif","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",757
113,"Bombus terrestris",46.294595,7.523525,"gbif","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",615
113,"Bombus terrestris",47.3519133333,8.3559883333,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",409
113,"Bombus terrestris",47.469412,8.1631666,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",356
113,"Bombus terrestris",46.4670568753,6.8891063333,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",611
113,"Bombus terrestris",47.4085885287,8.5061789677,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",521
113,"Bombus terrestris",47.3619916667,8.048625,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",407
113,"Bombus terrestris",46.4586723091,6.8705074733,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",451
113,"Bombus terrestris",46.7478444444,7.6473111111,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",589
113,"Bombus terrestris",46.5343854374,6.6551598723,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",637
113,"Bombus terrestris",46.124078669,7.0834553818,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",534
113,"Bombus terrestris",47.1522531,7.4039324,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",433
113,"Dactylorhiza sambucina",46.1252316,7.0819041001,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",534
113,"Bombus terrestris",46.5189029893,6.642303673,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",506
113,"Bombus terrestris",47.5308559,7.8125089,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",343
113,"Bombus terrestris",47.38397,8.3307216667,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",419
113,"Bombus terrestris",46.2037685528,6.1536063999,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",377
113,"Bombus terrestris",46.9533666667,7.4453638889,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",530
113,"Dactylorhiza sambucina",46.125232,7.0819228999,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",534
113,"Bombus terrestris",47.1964034489,7.4086702947,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",475
113,"Bombus terrestris",47.5008817041,7.5905676931,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",316
113,"Bombus terrestris",46.9458133494,7.4027795345,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",552
113,"Dactylorhiza sambucina",46.125238,7.081954,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",534
113,"Bombus terrestris",47.4450866667,9.1418111667,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",517
113,"Dactylorhiza sambucina",46.125258,7.082104,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",534
113,"Bombus terrestris",47.2318909531,8.8895565355,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",419
113,"Bombus terrestris",47.1567428546,7.2689303733,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",483
113,"Bombus terrestris",47.3659057617,8.5496072769,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",418
113,"Bombus terrestris",47.4897228593,7.6157821342,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",329
113,"Bombus terrestris",47.268895,8.687855,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",533
113,"Bombus terrestris",47.2450511952,8.4605260938,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",460
113,"Bombus terrestris",46.249355,7.3237616667,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",834
113,"Bombus terrestris",46.5186347961,6.6003727913,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",381
113,"Bombus terrestris",46.850774,7.198016,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",628
113,"Bombus terrestris",47.5123684838,7.7658691782,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",343
113,"Bombus terrestris",47.0873311116,8.2725539232,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",494
113,"Bombus terrestris",47.2887321126,8.1965410709,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",546
113,"Bombus terrestris",47.29067,8.5580116667,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",495
113,"Bombus terrestris",46.9523666667,7.4600783333,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",560
113,"Bombus terrestris",47.4886784997,8.5935517,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",465
113,"Bombus terrestris",47.1395743,7.3747968,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",427
113,"Bombus terrestris",47.3364197334,8.436560221,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",545
113,"Bombus terrestris",47.3709133333,8.53347,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",417
113,"Bombus terrestris",47.5235425338,7.5680673122,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",309
113,"Dactylorhiza sambucina",46.0808898575,7.1475734741,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",757
113,"Bombus terrestris",47.2320134031,8.8896108046,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",419
113,"Bombus terrestris",46.7406216667,7.597445,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",575
113,"Bombus terrestris",47.16897,8.1077195,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",503
113,"Bombus terrestris",47.2460092997,8.6443703997,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",423
113,"Bombus terrestris",46.5356587838,6.6596740178,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",661
113,"Bombus terrestris",47.3587156318,8.5588072613,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",427
113,"Bombus terrestris",46.4571595284,7.4429104105,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",1069
113,"Bombus terrestris",46.5232120686,6.6409032533,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",540
113,"Bombus terrestris",46.5343769652,6.6552913005,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",637
113,"Bombus terrestris",47.2688128575,8.6879347864,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",533
113,"Bombus terrestris",47.1674084,7.4280921,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",444
113,"Bombus terrestris",47.469412,8.1631666,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",356
113,"Bombus terrestris",46.2096333333,6.1509111667,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",373
113,"Bombus terrestris",46.7393885917,7.5982642718,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",571
113,"Bombus terrestris",47.351326962,8.5240277275,"inat","Cool Temperate","Moist","Settlement","Mountains","Cool Temperate Moist",61,67,0,"Cool Temperate Moist Settlement on Mountains","#3D4300",424
